d_fiscal_year,total,total_constant_2019_dollars
2017-2018,25563971.77,26147433.91
2018-2019,3996788.04,4046344.30
2019-2020,5292354.45,5282732.48
2020-2021,16111016.24,15665858.41
2021-2022,1467265.95,973981.77
