d_fiscal_year,total,total_constant_2019_dollars
2018-2019,945460.25,956743.29
2019-2020,1446693.02,1435280.64
2020-2021,1992816.47,1894808.00
2021-2022,2214743.28,2059103.66
2022-2023,3361071.43,3005947.91
