d_most_recent_category,total,percentage
5_transportation_and_logistics,9235532.72,0.704
7_travel,3040526.17,0.2318
11_defence,706018.00,0.0538
6_industrial_products_and_services,85413.64,0.0065
10_office_management,37010.87,0.0028
0_other,14185.39,0.0011
