owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,791132.85,801965.85
aafc-aac,2019-2020,1105170.31,1102906.63
aafc-aac,2020-2021,1102150.72,1078992.04
dfatd-maecd,2017-2018,21018.00,21379.03
dfatd-maecd,2018-2019,2119.92,2140.44
dfatd-maecd,2019-2020,22194.99,22149.62
dfatd-maecd,2020-2021,63147.09,60423.86
dnd-mdn,2017-2018,29412.11,30202.27
dnd-mdn,2018-2019,51102.78,51629.78
dnd-mdn,2019-2020,20004.68,20021.65
dnd-mdn,2020-2021,18444.63,17592.90
dnd-mdn,2021-2022,38565.79,33562.02
elections,2018-2019,4548.16,4592.18
elections,2019-2020,32948.91,32867.60
ic,2017-2018,351872.55,357916.78
ic,2018-2019,394266.83,398433.77
ic,2019-2020,46782.54,46731.06
ic,2020-2021,51706.22,49087.38
nrcan-rncan,2017-2018,390907.29,400535.44
nrcan-rncan,2018-2019,398560.42,403646.65
nrcan-rncan,2019-2020,399652.37,398833.77
nrcan-rncan,2020-2021,199826.18,199383.11
nserc-crsng,2019-2020,18160.59,18115.95
nserc-crsng,2020-2021,27793.66,27280.57
ps-sp,2017-2018,137442.03,139802.92
pwgsc-tpsgc,2019-2020,20062.43,19995.40
pwgsc-tpsgc,2020-2021,101166.85,96848.50
pwgsc-tpsgc,2021-2022,698525.14,633121.89
rcmp-grc,2017-2018,26831.00,27368.12
rcmp-grc,2018-2019,19770.75,19980.50
rcmp-grc,2019-2020,80795.00,80905.78
rcmp-grc,2021-2022,4852.96,2175.87
ssc-spc,2017-2018,7378124.27,7593292.76
ssc-spc,2018-2019,3967724.10,4018651.82
ssc-spc,2019-2020,3415995.29,3408982.29
ssc-spc,2020-2021,3249720.17,3182118.14
ssc-spc,2021-2022,2853904.09,2225166.82
statcan,2017-2018,169570.85,173067.73
statcan,2018-2019,312141.80,315453.27
statcan,2019-2020,413087.57,410037.49
statcan,2020-2021,300839.61,293746.60
tc,2017-2018,81489.35,83466.52
tc,2018-2019,104857.02,105894.11
tc,2020-2021,86798.08,84879.17
tc,2021-2022,149598.65,112602.45
