normalized_vendor_name,original_vendor_name
TRANSPOLAR TECHNOLOGY,TRANSPOLAR TECHNOLOGY CORPORATION
TRANSPOLAR TECHNOLOGY,Transpolar Technology
TRANSPOLAR TECHNOLOGY,Transpolar Technology Corporation
TRANSPOLAR TECHNOLOGY,TRANSPOLAR TECHNOLOGY
TRANSPOLAR TECHNOLOGY,THE HALIFAX GROUP / TRANSPOLAR IN JOINT VENTURE
TRANSPOLAR TECHNOLOGY,THE HALIFAX GROUP / TRANSPOLAR IN
TRANSPOLAR TECHNOLOGY,THE HALIFAX GROUP / TRANSPOLAR
TRANSPOLAR TECHNOLOGY,Transpolar
TRANSPOLAR TECHNOLOGY,TRANSPOLAR
TRANSPOLAR TECHNOLOGY,Transpolar Canada
TRANSPOLAR TECHNOLOGY,"Transpolar Technology Corporation,"
TRANSPOLAR TECHNOLOGY,TRANSPOLAR TECHNOLOGY CORP.
TRANSPOLAR TECHNOLOGY,Transpolar Technology Corp.
TRANSPOLAR TECHNOLOGY,Transpolar and Halifax Group in Joint Venture
TRANSPOLAR TECHNOLOGY,transpolar technology corporation
TRANSPOLAR TECHNOLOGY,Transpolar Technology Corp
TRANSPOLAR TECHNOLOGY,TRANSPOLAR THE HALIFAX GROUPJOINT VENTURE
TRANSPOLAR TECHNOLOGY,THE HALIFAX GROUP / TRANSOLAR IN
TRANSPOLAR TECHNOLOGY,TRANSPOLAR TECHNOLOGY CORP AND
TRANSPOLAR TECHNOLOGY,TRANSPOLAR TECHNOLOGY INC
TRANSPOLAR TECHNOLOGY,TRANSPOLAR TECHNOLOGY CORP
TRANSPOLAR TECHNOLOGY,Transpolar Tech Corp
TRANSPOLAR TECHNOLOGY,Transploar
