owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2019-2020,24992.00,24487.79
aandc-aadnc,2017-2018,76871.56,79142.52
aandc-aadnc,2018-2019,49493.56,50442.01
atssc-scdata,2017-2018,155305.06,160044.03
atssc-scdata,2018-2019,55946.99,57070.97
cas-satj,2017-2018,49797.09,51221.71
cas-satj,2018-2019,143466.37,146189.62
cas-satj,2019-2020,88620.41,87913.48
cas-satj,2020-2021,64165.05,61308.42
cihr-irsc,2017-2018,31097.54,32054.19
cihr-irsc,2018-2019,54624.55,55639.55
cihr-irsc,2019-2020,14670.56,14715.95
crtc,2018-2019,57130.72,58084.67
crtc,2019-2020,18905.08,18963.58
csa-asc,2018-2019,7654.50,7775.85
csa-asc,2019-2020,3843.00,3850.58
dfatd-maecd,2018-2019,24973.00,25564.56
dfo-mpo,2017-2018,123196.78,126715.09
dfo-mpo,2018-2019,111083.52,112549.91
dnd-mdn,2017-2018,104871.14,108044.94
dnd-mdn,2018-2019,35872.05,36738.15
jus,2017-2018,24549.77,25305.10
nserc-crsng,2017-2018,6162.42,6338.41
nserc-crsng,2018-2019,37687.22,38468.77
opc-cpvp,2017-2018,814.30,837.56
opc-cpvp,2018-2019,39320.07,39946.84
opc-cpvp,2019-2020,23751.91,23772.69
osfi-bsif,2017-2018,129424.44,133309.28
osfi-bsif,2018-2019,158363.77,161354.35
osfi-bsif,2019-2020,7013.99,7025.00
phac-aspc,2017-2018,20595.70,21232.34
pwgsc-tpsgc,2017-2018,163766.46,168828.65
pwgsc-tpsgc,2018-2019,88304.31,90358.86
pwgsc-tpsgc,2019-2020,13110.26,13122.37
ssc-spc,2017-2018,8012598.61,8258006.47
ssc-spc,2018-2019,7057598.99,7199647.92
ssc-spc,2019-2020,485998.99,486183.34
ssc-spc,2020-2021,51001.96,48647.80
statcan,2017-2018,157288.70,162150.66
statcan,2018-2019,305434.30,311287.38
statcan,2019-2020,314597.56,312088.02
tbs-sct,2017-2018,78494.89,80773.42
tbs-sct,2018-2019,107511.24,109803.53
tbs-sct,2019-2020,57827.78,57699.95
