d_fiscal_year,total,total_constant_2019_dollars
2017-2018,325017.49,332984.09
2018-2019,2342894.11,2376203.44
2019-2020,2999452.57,2975836.61
2020-2021,3004106.67,2855277.96
2021-2022,3251354.44,2610564.55
