d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,325017.49,332984.09
1_facilities_and_construction,2018-2019,2342894.11,2376203.44
1_facilities_and_construction,2019-2020,2999452.57,2975836.61
1_facilities_and_construction,2020-2021,3004106.67,2855277.96
1_facilities_and_construction,2021-2022,3251354.44,3023394.64
6_industrial_products_and_services,2018-2019,0.00,0.00
6_industrial_products_and_services,2019-2020,0.00,0.00
6_industrial_products_and_services,2020-2021,0.00,0.00
