owner_org,d_fiscal_year,total,total_constant_2019_dollars
csc-scc,2017-2018,18970.18,19641.28
csc-scc,2018-2019,25613.96,25940.84
nrc-cnrc,2018-2019,0.00,0.00
nrc-cnrc,2019-2020,0.00,0.00
nrc-cnrc,2020-2021,0.00,0.00
pc,2017-2018,6634.57,6748.53
pc,2018-2019,3827.63,3868.24
pc,2020-2021,11964.75,11442.39
pwgsc-tpsgc,2018-2019,2313452.51,2344074.95
pwgsc-tpsgc,2019-2020,2831851.57,2826051.19
pwgsc-tpsgc,2020-2021,2824114.27,2764773.24
pwgsc-tpsgc,2021-2022,2824114.27,2145311.35
rcmp-grc,2017-2018,299412.75,305342.65
rcmp-grc,2019-2020,167601.00,167524.54
rcmp-grc,2020-2021,168027.65,161185.11
rcmp-grc,2021-2022,427240.16,390590.62
