d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,676767.9575757575
1_facilities_and_construction,2018-2019,676767.9575757575
1_facilities_and_construction,2019-2020,678622.1163636363
1_facilities_and_construction,2020-2021,715481.3829901222
11_defence,2017-2018,7301530.937652397
11_defence,2018-2019,373396.79989473685
11_defence,2020-2021,8184247.95
2_professional_services,2017-2018,240658.7012903226
3_information_technology,2017-2018,85290.053243762
3_information_technology,2018-2019,122355.356756238
3_information_technology,2019-2020,92504.95245283018
3_information_technology,2020-2021,767370.6283018868
6_industrial_products_and_services,2017-2018,1223437.4037764864
6_industrial_products_and_services,2018-2019,1226120.9823448625
6_industrial_products_and_services,2019-2020,1293724.2500027127
6_industrial_products_and_services,2020-2021,1006887.021972315
8_security_and_protection,2019-2020,2630158.0748175182
8_security_and_protection,2020-2021,3127060.9032846717
