d_most_recent_category,total,percentage
11_defence,15859175.69,0.4434
8_security_and_protection,9458755.25,0.2644
6_industrial_products_and_services,5851315.66,0.1636
1_facilities_and_construction,3017415.99,0.0844
3_information_technology,1321909.61,0.037
2_professional_services,240658.70,0.0067
9_human_capital,19901.56,6e-4
