d_fiscal_year,total,total_constant_2019_dollars
2017-2018,4042830.68,4143534.13
2018-2019,6588309.97,6682677.92
2019-2020,7782206.54,7710552.15
2020-2021,9210698.99,8751455.28
2021-2022,9433981.29,6361554.43
