owner_org,d_fiscal_year,total,total_constant_2019_dollars
cfia-acia,2017-2018,120934.21,124659.89
cfia-acia,2018-2019,148622.85,151470.94
cfia-acia,2019-2020,111976.12,111633.07
dfatd-maecd,2018-2019,310120.78,314214.63
dfatd-maecd,2019-2020,663767.29,658472.43
dfatd-maecd,2020-2021,351832.93,335715.77
dfo-mpo,2017-2018,607990.56,626733.88
dfo-mpo,2018-2019,645788.73,658032.12
dfo-mpo,2019-2020,393243.73,389952.33
dfo-mpo,2020-2021,488902.07,463937.63
dfo-mpo,2021-2022,209332.50,198236.83
dnd-mdn,2017-2018,67197.14,69274.28
dnd-mdn,2022-2023,81954.18,72990.37
jus,2017-2018,219220.02,225955.09
jus,2019-2020,17105.50,16798.53
jus,2020-2021,40542.27,38609.24
jus,2021-2022,27102.23,25459.55
nrcan-rncan,2017-2018,41132.50,42307.18
nrcan-rncan,2018-2019,242150.98,246791.36
nrcan-rncan,2019-2020,242814.41,240877.48
nrcan-rncan,2020-2021,242150.98,230605.39
nserc-crsng,2019-2020,119267.54,117987.15
nserc-crsng,2020-2021,148575.60,141491.62
nserc-crsng,2021-2022,148575.60,138134.55
nserc-crsng,2022-2023,148575.60,132946.07
ocol-clo,2017-2018,73835.85,76017.01
ocol-clo,2018-2019,66159.85,67804.28
ppsc-sppc,2022-2023,100241.98,89007.67
psc-cfp,2019-2020,183145.93,181283.42
psc-cfp,2020-2021,127754.72,121522.93
psc-cfp,2021-2022,17997.14,17043.20
ssc-spc,2017-2018,52226.50,53810.20
ssc-spc,2019-2020,215218.67,213034.47
tc,2017-2018,158652.00,163223.46
