owner_org,d_fiscal_year,total
cfia-acia,2017-2018,120934.21283884738
cfia-acia,2018-2019,148622.85416221985
cfia-acia,2019-2020,111976.12299893277
dfatd-maecd,2018-2019,310120.781121751
dfatd-maecd,2019-2020,663767.2859097127
dfatd-maecd,2020-2021,351832.9329685363
dfo-mpo,2017-2018,607990.5579233506
dfo-mpo,2018-2019,645788.73
dfo-mpo,2019-2020,393243.72928039706
dfo-mpo,2020-2021,488902.070719603
nrcan-rncan,2017-2018,41132.495630397236
nrcan-rncan,2018-2019,242150.9823402418
nrcan-rncan,2019-2020,242814.40968911917
nrcan-rncan,2020-2021,242150.9823402418
nserc-crsng,2019-2020,119267.53719020174
nserc-crsng,2020-2021,148575.60093659943
ocol-clo,2017-2018,73835.85221932115
ocol-clo,2018-2019,66159.84778067886
psc-cfp,2019-2020,183145.93255813955
psc-cfp,2020-2021,127754.72380300959
ssc-spc,2017-2018,52226.5
ssc-spc,2019-2020,215218.67
tc,2017-2018,158652
