normalized_vendor_name,original_vendor_name
INTERGRAPH CANADA,Intergraph Canada Ltd.
INTERGRAPH CANADA,INTERGRAPH CANADA LTD.
INTERGRAPH CANADA,Intergraph Canada Ltd
INTERGRAPH CANADA,INTERGRAPH CANADA LTD
INTERGRAPH CANADA,Intergraph Canada
INTERGRAPH CANADA,Intergraph Canada Limited
INTERGRAPH CANADA,Intergraph Cnaada Ltd.
INTERGRAPH CANADA,Intergraph Canada Inc.
INTERGRAPH CANADA,INTERGRAPH CANADA
INTERGRAPH CANADA,Intergragh Canada Ltd
INTERGRAPH CANADA,INTERGRAPH CANADA LIMITED
INTERGRAPH CANADA,intergraph canada ltd
