owner_org,d_fiscal_year,total,total_constant_2019_dollars
dfo-mpo,2017-2018,169862.50,172780.29
dfo-mpo,2018-2019,13105.06,13231.88
dfo-mpo,2019-2020,33411.30,33452.60
dnd-mdn,2017-2018,1039371.39,1066507.42
dnd-mdn,2018-2019,730450.35,739621.06
dnd-mdn,2019-2020,1117773.00,1116132.66
dnd-mdn,2020-2021,984630.66,965756.56
dnd-mdn,2021-2022,304960.21,253012.79
ec,2017-2018,50286.15,51634.10
ec,2018-2019,55128.85,55983.13
ec,2019-2020,60175.77,60052.51
ec,2020-2021,60011.36,58750.38
ec,2021-2022,60667.11,45587.05
nrcan-rncan,2019-2020,19913.09,19940.39
pc,2017-2018,262053.68,268235.44
pc,2018-2019,365201.42,369533.33
pc,2019-2020,3040.54,3044.71
pc,2020-2021,240587.37,231570.90
pc,2021-2022,9773.06,9027.31
