d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,142644.89,144524.35
1_facilities_and_construction,2019-2020,52076.71,52052.95
11_defence,2017-2018,1039371.39,1066507.42
11_defence,2018-2019,265987.65,269013.40
11_defence,2019-2020,861709.38,859947.76
11_defence,2020-2021,229761.97,224548.76
11_defence,2021-2022,304960.21,253012.79
2_professional_services,2018-2019,321817.81,326083.30
2_professional_services,2019-2020,203986.91,204131.95
2_professional_services,2020-2021,754868.69,741207.79
3_information_technology,2017-2018,482202.34,492649.83
3_information_technology,2018-2019,433435.33,438748.34
3_information_technology,2019-2020,116540.70,116490.21
3_information_technology,2020-2021,300598.72,290321.28
3_information_technology,2021-2022,70440.17,54614.36
