d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1536004.20,1575841.05
2018-2019,1710055.14,1736432.24
2019-2020,112908.89,111910.62
2020-2021,3822716.90,3608784.54
2021-2022,94052.06,87726.43
