d_most_recent_category,total,percentage
11_defence,3812109.81,0.5239
1_facilities_and_construction,2938000.00,0.4038
3_information_technology,245867.03,0.0338
2_professional_services,137321.05,0.0189
6_industrial_products_and_services,85965.10,0.0118
9_human_capital,56474.19,0.0078
