d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2018-2019,84629.66,85648.32
11_defence,2019-2020,106251.18,104802.62
11_defence,2020-2021,121123.26,115320.39
11_defence,2021-2022,151524.51,139665.03
11_defence,2022-2023,93973.18,84167.37
3_information_technology,2017-2018,674550.31,695144.06
3_information_technology,2018-2019,1044543.91,1062611.34
3_information_technology,2019-2020,2544459.50,2501481.45
3_information_technology,2020-2021,1127064.72,1073528.13
3_information_technology,2021-2022,1401871.15,1300146.97
3_information_technology,2022-2023,2070621.58,1849153.40
