owner_org,d_fiscal_year,total
aafc-aac,2020-2021,33258.74272980501
cic,2020-2021,1771.206666666667
cnsc-ccsn,2018-2019,1846.6676712328765
cnsc-ccsn,2019-2020,13547.22724679991
cnsc-ccsn,2020-2021,26382.46744840557
cra-arc,2017-2018,12489.91906983662
cra-arc,2018-2019,12062.832631480454
cra-arc,2019-2020,13197.492772461877
cra-arc,2020-2021,19647.381165526174
csa-asc,2020-2021,29971.95
csps-efpc,2019-2020,18964.748142076503
csps-efpc,2020-2021,21171.545255606896
dfatd-maecd,2017-2018,45617.87
dfatd-maecd,2019-2020,16742.522295081966
dfatd-maecd,2020-2021,35953.51389669885
dnd-mdn,2018-2019,84629.66
dnd-mdn,2019-2020,106251.18363387979
dnd-mdn,2020-2021,121123.26236612022
ec,2018-2019,24998.32
ec,2019-2020,1392154.89
ec,2020-2021,11310.590000000002
fin,2018-2019,9403.34290410959
fin,2019-2020,4003.7670958904114
hc-sc,2018-2019,24391.73
hc-sc,2020-2021,2878.8736438356163
ic,2017-2018,22588.367960301162
ic,2018-2019,14650.68
ic,2019-2020,71556.62043715848
ic,2020-2021,191824.3062751703
infc,2019-2020,23609.987650273222
infc,2020-2021,10545.172349726776
irb-cisr,2019-2020,14140.49
irb-cisr,2020-2021,20151.34616438356
nfb-onf,2019-2020,70331.98597260274
nfb-onf,2020-2021,29555.85402739726
nrc-cnrc,2018-2019,251.30114754098358
nrc-cnrc,2019-2020,15078.068852459015
nrc-cnrc,2020-2021,15468.572219178082
nrcan-rncan,2017-2018,828.9255080213903
nrcan-rncan,2018-2019,33617.53449197861
nrcan-rncan,2019-2020,16465.91
pc,2019-2020,821.25
pc,2020-2021,10676.25
pco-bcp,2020-2021,10642.38901369863
phac-aspc,2017-2018,9224.663452054794
phac-aspc,2018-2019,22446.655589041093
phac-aspc,2019-2020,31199.481942510665
phac-aspc,2020-2021,51212.58994790029
pwgsc-tpsgc,2017-2018,12263.46797260274
pwgsc-tpsgc,2018-2019,40948.83761038967
pwgsc-tpsgc,2019-2020,98337.93153408222
pwgsc-tpsgc,2020-2021,99087.01147890292
rcmp-grc,2018-2019,10447.98
rcmp-grc,2019-2020,18881.17
rcmp-grc,2020-2021,19961.7
ssc-spc,2017-2018,524171.49096912117
ssc-spc,2018-2019,836400.4673196574
ssc-spc,2019-2020,599040.1907922903
ssc-spc,2020-2021,353208.9519125451
statcan,2017-2018,47480.239602272726
statcan,2019-2020,23545.552122629375
statcan,2020-2021,62486.427877370625
tbs-sct,2019-2020,77600.26
tc,2020-2021,31203.73
vac-acc,2018-2019,13192.193661202187
vac-acc,2019-2020,25354.89913551019
vac-acc,2020-2021,41804.8491484931
