d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_devices_equipment,2019-2020,18881.17,18675.40
it_devices_equipment,2022-2023,32730.67,29012.12
it_other,2021-2022,9772.28,8957.45
it_other,2022-2023,11660.50,10483.63
it_software_licensing,2017-2018,674550.31,695144.06
it_software_licensing,2018-2019,1044543.91,1062611.34
it_software_licensing,2019-2020,2525578.33,2482806.05
it_software_licensing,2020-2021,1127064.72,1073528.13
it_software_licensing,2021-2022,1392098.87,1291189.52
it_software_licensing,2022-2023,2026230.41,1809657.64
