d_fiscal_year,total,total_constant_2019_dollars
2017-2018,32394.86,33334.70
2018-2019,582944.65,591753.70
2019-2020,1218494.72,1208716.18
2020-2021,639749.09,609920.44
2021-2022,213833.94,203364.21
