d_most_recent_category,total,percentage
5_transportation_and_logistics,12348882.16,0.8677024542061105
11_defence,1629916.93,0.11452720166055481
2_professional_services,167186.10,0.01174744299925753
6_industrial_products_and_services,85716.13,0.006022901134077226
