owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,10169.68,10460.11
aafc-aac,2018-2019,56457.98,57535.91
aafc-aac,2019-2020,42697.12,42738.34
dfo-mpo,2017-2018,174582.98,179631.66
dfo-mpo,2018-2019,1795137.61,1817875.53
dfo-mpo,2019-2020,4860501.84,4777406.80
dfo-mpo,2020-2021,5459827.61,5173266.60
dfo-mpo,2021-2022,1264263.99,1189178.47
dnd-mdn,2017-2018,657321.72,679304.75
dnd-mdn,2018-2019,756747.20,771950.62
dnd-mdn,2019-2020,24293.08,24261.00
dnd-mdn,2020-2021,444457.16,423346.27
dnd-mdn,2021-2022,135933.46,127303.41
dnd-mdn,2022-2023,56762.53,50795.12
pc,2019-2020,24696.12,24240.69
pc,2022-2023,151103.09,134250.92
