owner_org,d_fiscal_year,total
cbsa-asfc,2019-2020,65499.26181102362
cbsa-asfc,2020-2021,88683.17074351362
cra-arc,2017-2018,482053.3537808219
cra-arc,2018-2019,697054.436732525
cra-arc,2019-2020,685362.6842299794
cra-arc,2020-2021,683490.1085900067
esdc-edsc,2017-2018,499239.62
esdc-edsc,2018-2019,1497718.8599999999
esdc-edsc,2020-2021,60994.977232876714
ssc-spc,2017-2018,264715.1263119868
ssc-spc,2018-2019,457353.41263013694
ssc-spc,2019-2020,513356.35912328766
ssc-spc,2020-2021,714726.7893715847
tc,2020-2021,29666.68
