owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,20317.40,20904.29
aafc-aac,2018-2019,18090.39,18259.39
aafc-aac,2019-2020,210289.09,205570.75
aafc-aac,2021-2022,36487.70,33893.62
aandc-aadnc,2018-2019,36531.06,36872.32
atssc-scdata,2017-2018,128164.41,131838.35
atssc-scdata,2018-2019,320641.56,326951.02
atssc-scdata,2019-2020,6448.07,6468.02
cannor,2018-2019,24973.00,25496.51
cannor,2019-2020,22571.10,22198.74
cannor,2020-2021,22474.36,21589.56
cas-satj,2018-2019,106597.22,108263.63
cas-satj,2020-2021,22164.99,20885.53
cas-satj,2022-2023,14430.10,12796.15
cbsa-asfc,2017-2018,231624.78,238847.60
cbsa-asfc,2022-2023,28237.41,25182.84
ced-dec,2017-2018,24892.09,25605.50
cfia-acia,2017-2018,125465.36,129209.24
cfia-acia,2018-2019,18393.52,18863.16
cfia-acia,2019-2020,19623.20,19241.12
cic,2017-2018,1171385.03,1207146.81
cic,2018-2019,720284.18,734915.20
cic,2019-2020,211452.67,210387.83
cic,2020-2021,172918.97,164158.60
cic,2021-2022,210502.59,197034.18
cic,2022-2023,207116.71,184564.33
cihr-irsc,2017-2018,98516.00,101747.93
cnsc-ccsn,2017-2018,12023.20,12430.92
cnsc-ccsn,2018-2019,51395.18,52587.52
cnsc-ccsn,2019-2020,25953.64,26033.96
cnsc-ccsn,2020-2021,145190.99,136809.95
cnsc-ccsn,2021-2022,52025.20,48443.35
cnsc-ccsn,2022-2023,17570.32,15746.36
cra-arc,2017-2018,79782.49,82296.50
cra-arc,2018-2019,21520.38,21761.40
cra-arc,2019-2020,117147.95,114682.70
cra-arc,2020-2021,64119.76,60599.53
crtc,2017-2018,96515.24,99378.07
crtc,2019-2020,26984.31,26622.47
csps-efpc,2017-2018,107537.88,110750.14
csps-efpc,2018-2019,126616.41,128068.01
csps-efpc,2019-2020,32832.37,32876.35
csps-efpc,2020-2021,18823.31,17736.75
cta-otc,2017-2018,39208.34,40328.07
cta-otc,2018-2019,348978.99,353526.02
dfatd-maecd,2017-2018,437906.56,450604.94
dfatd-maecd,2018-2019,84346.20,85589.60
dfatd-maecd,2019-2020,257609.60,255049.23
dfatd-maecd,2020-2021,227947.80,217591.04
dfatd-maecd,2021-2022,55556.54,51122.10
dfatd-maecd,2022-2023,1080780.76,966818.52
dfo-mpo,2018-2019,136318.03,137767.67
dfo-mpo,2019-2020,19901.00,19642.72
dnd-mdn,2017-2018,55108.49,56695.56
dnd-mdn,2018-2019,46324.88,47000.51
dnd-mdn,2019-2020,11176.14,11116.14
