d_most_recent_category,total,percentage
5_transportation_and_logistics,6884183.89,0.8521
11_defence,914709.29,0.1132
1_facilities_and_construction,117671.65,0.0146
6_industrial_products_and_services,113165.26,0.014
9_human_capital,49108.26,0.0061
