d_most_recent_category,total,percentage
2_professional_services,1545352.32,0.5167
3_information_technology,1101715.41,0.3684
9_human_capital,137527.75,0.046
10_office_management,110503.87,0.0369
1_facilities_and_construction,40680.00,0.0136
5_transportation_and_logistics,38668.81,0.0129
7_travel,16319.91,0.0055
