owner_org,d_fiscal_year,total
aafc-aac,2017-2018,196066.00805799142
aafc-aac,2018-2019,180933.40805799142
aafc-aac,2019-2020,198343.3060252736
aafc-aac,2020-2021,143619.09004413462
aandc-aadnc,2017-2018,31564.870689655174
csc-scc,2017-2018,29491.617132867133
dfatd-maecd,2017-2018,643519.76
dfatd-maecd,2018-2019,110513.40181818182
dfatd-maecd,2019-2020,551626.0864551995
dfatd-maecd,2020-2021,82540.66228647761
dfo-mpo,2017-2018,375373.4811926606
dfo-mpo,2018-2019,552446.8202887219
dfo-mpo,2019-2020,309017.94697529665
dfo-mpo,2020-2021,490670.47252785263
dnd-mdn,2017-2018,1748681.9515123966
dnd-mdn,2018-2019,1332469.9922312505
dnd-mdn,2019-2020,1415040.2956607332
dnd-mdn,2020-2021,2243068.1426762715
ec,2017-2018,84015.24889001009
ec,2018-2019,157774.63
ec,2019-2020,7080.459770114943
ec,2020-2021,70149.54022988507
hc-sc,2018-2019,14974.77
iaac-aeic,2018-2019,46898.39
infc,2017-2018,24661.23778501629
infc,2018-2019,56258.44869706841
infc,2019-2020,13717.81351791531
infc,2020-2021,33272.388226691044
nrc-cnrc,2017-2018,93140.48086021504
nrc-cnrc,2018-2019,28456.559139784946
nrc-cnrc,2020-2021,96926.26
nrcan-rncan,2017-2018,118434.53510436433
nrcan-rncan,2018-2019,11842.399999999998
nrcan-rncan,2020-2021,33886.44
pc,2017-2018,3223846.463234259
pc,2018-2019,644542.3142005785
pc,2019-2020,358285.84135422704
pc,2020-2021,245034.10003487513
pwgsc-tpsgc,2017-2018,21123477.60028938
pwgsc-tpsgc,2018-2019,23019003.99182284
pwgsc-tpsgc,2019-2020,18051721.879983436
pwgsc-tpsgc,2020-2021,19717105.76694094
tc,2018-2019,166141.12
tc,2019-2020,354948.26000000007
tc,2020-2021,175769.24000000002
