d_fiscal_year,total,total_constant_2019_dollars
2017-2018,27718494.86,28559678.38
2018-2019,26376997.61,26850556.23
2019-2020,21276152.27,21085358.34
2020-2021,23376613.88,22293046.18
2021-2022,23699404.87,22141107.52
