d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2018-2019,13119.75
3_information_technology,2017-2018,5206.248175182482
3_information_technology,2018-2019,79178.35766423357
3_information_technology,2019-2020,79395.28467153285
3_information_technology,2020-2021,78504.49305069493
4_medical,2018-2019,14686.31
4_medical,2020-2021,3368487.02
6_industrial_products_and_services,2017-2018,511508.97388505744
6_industrial_products_and_services,2018-2019,187660.25999999998
6_industrial_products_and_services,2019-2020,289587.08
6_industrial_products_and_services,2020-2021,48432.541432842045
