d_fiscal_year,total,total_constant_2019_dollars
2017-2018,516715.22,529545.64
2018-2019,294644.68,298439.42
2019-2020,368982.36,364772.76
2020-2021,3492268.35,3326980.75
2021-2022,386161.88,353826.12
