owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,319001.57,328641.69
aafc-aac,2018-2019,107081.58,108950.51
aafc-aac,2019-2020,120067.28,119273.59
aafc-aac,2020-2021,89180.39,84991.78
aafc-aac,2021-2022,149147.62,137441.53
cfia-acia,2017-2018,149670.55,153795.04
cfia-acia,2018-2019,40028.22,40369.59
cfia-acia,2020-2021,10237.35,9726.52
cfia-acia,2021-2022,32582.35,30577.95
cgc-ccg,2021-2022,28378.90,25804.10
dfo-mpo,2021-2022,19892.84,18087.98
hc-sc,2017-2018,36860.60,37877.61
hc-sc,2021-2022,49497.95,45176.18
nrc-cnrc,2017-2018,11182.50,11490.66
nrc-cnrc,2018-2019,88591.07,89758.60
nrc-cnrc,2020-2021,0.00,0.00
nrc-cnrc,2021-2022,17735.17,16126.07
phac-aspc,2018-2019,58943.81,59576.05
phac-aspc,2019-2020,248915.08,245668.01
phac-aspc,2020-2021,3392850.60,3246734.76
phac-aspc,2021-2022,88927.06,83214.48
