d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
3_information_technology,2017-2018,1004106.28,1034382.58
3_information_technology,2018-2019,1080454.03,1097496.10
3_information_technology,2019-2020,1839936.41,1817395.02
3_information_technology,2020-2021,870655.09,824995.59
3_information_technology,2021-2022,1279766.86,1168911.34
3_information_technology,2022-2023,1366988.51,1230453.83
6_industrial_products_and_services,2017-2018,34424.72,35470.80
6_industrial_products_and_services,2018-2019,53838.18,54752.77
6_industrial_products_and_services,2019-2020,28078.69,27905.96
6_industrial_products_and_services,2020-2021,22943.80,21824.16
6_industrial_products_and_services,2021-2022,300232.97,274384.45
6_industrial_products_and_services,2022-2023,183932.16,163331.69
