d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2017-2018,36306.20,37459.06
1_facilities_and_construction,2018-2019,133706.97,135795.84
1_facilities_and_construction,2019-2020,251374.86,249426.00
1_facilities_and_construction,2020-2021,194087.47,184998.64
1_facilities_and_construction,2021-2022,182324.79,169512.03
1_facilities_and_construction,2022-2023,200339.09,179196.60
10_office_management,2017-2018,850600.29,875560.72
10_office_management,2018-2019,774386.39,787895.83
10_office_management,2019-2020,1670973.85,1658928.44
10_office_management,2020-2021,182776.98,172647.85
10_office_management,2021-2022,452487.03,413108.14
10_office_management,2022-2023,568142.15,505254.26
2_professional_services,2017-2018,3119903.46,3215723.59
2_professional_services,2018-2019,3920707.14,3992935.16
2_professional_services,2019-2020,5154743.96,5108625.02
2_professional_services,2020-2021,4482862.84,4267987.79
2_professional_services,2021-2022,4371990.61,4063750.76
2_professional_services,2022-2023,5649677.97,5045776.15
3_information_technology,2017-2018,14201530.80,14635220.04
3_information_technology,2018-2019,19208212.32,19543701.90
3_information_technology,2019-2020,22216819.29,22018332.81
3_information_technology,2020-2021,23212207.18,22096228.76
3_information_technology,2021-2022,21683388.99,20120622.81
3_information_technology,2022-2023,25488141.75,22773050.35
4_medical,2021-2022,465.16,420.50
4_medical,2022-2023,9987.34,8936.71
7_travel,2019-2020,37375.24,36701.04
7_travel,2020-2021,89749.76,85470.55
7_travel,2021-2022,18348.33,16790.20
7_travel,2022-2023,40588.73,36318.97
8_security_and_protection,2017-2018,42380.62,43590.95
8_security_and_protection,2018-2019,320629.02,327006.69
8_security_and_protection,2019-2020,269133.68,267036.27
8_security_and_protection,2020-2021,370242.21,352765.67
8_security_and_protection,2021-2022,633052.80,583833.75
8_security_and_protection,2022-2023,746228.77,666335.91
9_human_capital,2017-2018,1642757.90,1692748.50
9_human_capital,2018-2019,1787107.74,1819651.54
9_human_capital,2019-2020,3047359.47,3015535.57
9_human_capital,2020-2021,2452656.12,2331491.38
9_human_capital,2021-2022,2312160.25,2145303.07
9_human_capital,2022-2023,2666379.97,2384530.52
