d_most_recent_category,d_fiscal_year,total
11_defence,2017-2018,5175041.895416796
11_defence,2018-2019,2181740.8156887437
11_defence,2019-2020,1415671.7263644012
11_defence,2020-2021,1411803.7708278864
2_professional_services,2017-2018,147902.11267605633
2_professional_services,2018-2019,197022.88732394367
2_professional_services,2019-2020,197562.67605633804
2_professional_services,2020-2021,197022.88732394367
3_information_technology,2017-2018,19373655.200069603
3_information_technology,2018-2019,17350849.602542978
3_information_technology,2019-2020,24004012.267051823
3_information_technology,2020-2021,25672773.85469294
6_industrial_products_and_services,2017-2018,190449.14128440368
6_industrial_products_and_services,2018-2019,1007182.9587155964
