owner_org,d_fiscal_year,total,total_constant_2019_dollars
csc-scc,2017-2018,20302.80,20847.64
csc-scc,2018-2019,21375.35,21707.29
csc-scc,2019-2020,348793.74,341037.38
csc-scc,2020-2021,171114.31,161850.98
csc-scc,2021-2022,130132.20,119247.63
dfo-mpo,2017-2018,477422.85,489800.10
dfo-mpo,2018-2019,821310.69,834086.78
dfo-mpo,2019-2020,167403.97,167198.33
dfo-mpo,2020-2021,348031.56,328354.54
dfo-mpo,2021-2022,80727.32,75327.69
dnd-mdn,2017-2018,1623555.58,1667304.76
dnd-mdn,2018-2019,1217867.10,1235490.49
dnd-mdn,2019-2020,5652223.07,5603185.01
dnd-mdn,2020-2021,3059309.52,2913359.26
dnd-mdn,2021-2022,3367710.03,3126246.35
ec,2017-2018,89939.56,92381.84
ec,2018-2019,7494.89,7648.43
osgg-bsgg,2021-2022,39055.92,35997.15
pc,2017-2018,19722.10,20236.41
rcmp-grc,2017-2018,64199.68,65806.84
rcmp-grc,2018-2019,54517.52,55161.68
rcmp-grc,2019-2020,45711.27,45359.13
rcmp-grc,2020-2021,27259.73,25732.64
