d_fiscal_year,total,total_constant_2019_dollars
2017-2018,7287212.10,7505424.71
2018-2019,5669404.33,5770258.34
2019-2020,3705025.67,3673509.40
2020-2021,3105768.01,2961344.04
2021-2022,3026429.24,2831956.16
