d_fiscal_year,total,total_constant_2019_dollars
2017-2018,537781.06,552422.87
2018-2019,760606.51,769811.22
2019-2020,1211448.46,1208808.51
2020-2021,2054688.75,1991899.31
2021-2022,1181034.91,894774.07
