d_fiscal_year,total,total_constant_2019_dollars
2017-2018,24215.12,24846.78
2018-2019,814733.03,826394.98
2019-2020,980895.69,972617.94
2020-2021,1018215.62,967947.74
2021-2022,978215.65,908219.43
