d_fiscal_year,total,total_constant_2019_dollars
2017-2018,44708.99,45997.77
2018-2019,847310.00,856571.96
2019-2020,657280.14,647882.99
2020-2021,1818349.12,1723535.61
2021-2022,4091507.09,3779065.64
2022-2023,6162408.32,5487194.88
