owner_org,d_fiscal_year,total
aafc-aac,2017-2018,14889.563333333332
aafc-aac,2018-2019,8758.566666666666
cbsa-asfc,2020-2021,32304.14
cic,2019-2020,24649.719603960395
cic,2020-2021,64265.3403960396
cra-arc,2019-2020,400373.0100671141
cra-arc,2020-2021,619220.9689597315
csps-efpc,2017-2018,15170.58
dfatd-maecd,2020-2021,21169.760000000002
dfo-mpo,2017-2018,1839.3279850746267
dfo-mpo,2018-2019,18144.722014925374
dnd-mdn,2019-2020,68940.0289932886
dnd-mdn,2020-2021,587727.3410067115
hc-sc,2018-2019,18064.08
hc-sc,2020-2021,18788.93
irb-cisr,2020-2021,25708.64
jus,2019-2020,10735
jus,2020-2021,47768.56
nrc-cnrc,2018-2019,261421.65000000002
nrc-cnrc,2020-2021,17104.2
phac-aspc,2018-2019,17495.980000000003
phac-aspc,2020-2021,61210.90807228915
pwgsc-tpsgc,2018-2019,523425
pwgsc-tpsgc,2019-2020,174556.858119891
pwgsc-tpsgc,2020-2021,390550.30818780133
rcmp-grc,2017-2018,12809.52
rcmp-grc,2019-2020,370812.26650273224
rcmp-grc,2020-2021,574189.0116551626
