owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2017-2018,14889.56,15145.33
aafc-aac,2018-2019,8758.57,8851.49
cbsa-asfc,2020-2021,32304.14,30534.24
cbsa-asfc,2021-2022,306099.09,102535.49
cic,2019-2020,24649.72,24597.52
cic,2020-2021,64265.34,62914.98
cra-arc,2019-2020,69104.65,68902.50
cra-arc,2020-2021,106877.95,104632.21
cra-arc,2021-2022,106877.95,81188.81
csc-scc,2021-2022,151658.67,73298.44
csps-efpc,2017-2018,15170.58,15431.17
dfatd-maecd,2020-2021,21169.76,21120.30
dfo-mpo,2017-2018,1839.33,1870.92
dfo-mpo,2018-2019,18144.72,18376.28
dfo-mpo,2021-2022,53394.72,28262.64
dnd-mdn,2019-2020,68940.03,68886.67
dnd-mdn,2020-2021,587727.34,581923.24
dnd-mdn,2021-2022,216909.25,107642.38
ec,2021-2022,49157.78,12302.30
hc-sc,2018-2019,18064.08,18337.40
hc-sc,2020-2021,18788.93,17759.51
hc-sc,2021-2022,15687.65,9244.60
irb-cisr,2020-2021,25708.64,24300.10
irb-cisr,2021-2022,56911.50,0.00
isc-sac,2021-2022,2667.88,0.00
jus,2019-2020,10735.00,10749.72
jus,2020-2021,47768.56,45696.55
jus,2021-2022,20795.75,13862.93
lac-bac,2021-2022,12118.24,10973.77
nrc-cnrc,2018-2019,261421.65,265340.61
nrc-cnrc,2020-2021,17104.20,16167.08
nrc-cnrc,2021-2022,75402.33,10158.65
phac-aspc,2018-2019,17495.98,17665.30
phac-aspc,2020-2021,61210.91,57857.25
phac-aspc,2021-2022,145798.00,84199.21
pwgsc-tpsgc,2018-2019,523425.00,528490.40
pwgsc-tpsgc,2019-2020,174556.86,174029.40
pwgsc-tpsgc,2020-2021,390550.31,375826.81
pwgsc-tpsgc,2021-2022,1623497.10,1206106.46
rcmp-grc,2017-2018,12809.52,13065.95
rcmp-grc,2019-2020,370812.27,369945.01
rcmp-grc,2020-2021,574189.01,551594.42
rcmp-grc,2021-2022,1349081.85,1002808.32
tc,2021-2022,21634.19,0.00
vac-acc,2021-2022,57619.77,0.00
