owner_org,d_fiscal_year,total
dfo-mpo,2017-2018,1892319.2794421928
dfo-mpo,2018-2019,316669.3347366558
dfo-mpo,2019-2020,1196559.181792459
dfo-mpo,2020-2021,765401.146200853
dnd-mdn,2017-2018,111906.95570621468
dnd-mdn,2018-2019,423431.7242937852
ec,2017-2018,72699.38
ec,2018-2019,133217.96
ec,2019-2020,217678.87777459953
ec,2020-2021,204116.54479296802
ic,2017-2018,16556.4
ic,2018-2019,19530.8
pc,2018-2019,17480
pc,2019-2020,83817.50373134328
pc,2020-2021,66941.49626865672
rcmp-grc,2017-2018,391249.56046342093
rcmp-grc,2018-2019,737318.2252749449
rcmp-grc,2019-2020,682997.6603963859
rcmp-grc,2020-2021,541209.2838652482
