owner_org,d_fiscal_year,total,total_constant_2019_dollars
cbsa-asfc,2017-2018,601122.76,616699.82
cbsa-asfc,2018-2019,601122.76,610471.11
cbsa-asfc,2019-2020,602769.67,597682.91
cbsa-asfc,2020-2021,392830.06,373494.90
cbsa-asfc,2021-2022,188380.78,174901.19
dfatd-maecd,2020-2021,39663.00,38064.78
dnd-mdn,2018-2019,51441.32,51947.45
dnd-mdn,2019-2020,254590.93,253459.37
dnd-mdn,2020-2021,217846.73,206377.88
dnd-mdn,2021-2022,764198.30,710834.79
tbs-sct,2017-2018,124385.56,127412.35
tbs-sct,2018-2019,235236.94,238895.22
tbs-sct,2020-2021,114877.95,108874.77
tbs-sct,2021-2022,277685.12,257815.36
