d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2018-2019,51441.32,51921.86
11_defence,2019-2020,254590.93,253518.06
2_professional_services,2020-2021,217846.73,206651.39
2_professional_services,2021-2022,753444.25,702024.33
2_professional_services,2022-2023,1074598.35,961223.77
3_information_technology,2017-2018,887016.30,914218.60
3_information_technology,2018-2019,967987.41,986949.34
3_information_technology,2019-2020,842031.88,835315.01
3_information_technology,2020-2021,687506.64,655126.18
3_information_technology,2021-2022,466643.96,433850.86
3_information_technology,2022-2023,278263.18,248991.06
