d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
2_professional_services,2018-2019,25000.00,25233.54
2_professional_services,2019-2020,33876.21,33829.90
2_professional_services,2020-2021,31625.59,30082.86
2_professional_services,2021-2022,44677.20,41055.02
2_professional_services,2022-2023,77302.80,68759.84
9_human_capital,2017-2018,68611.53,70722.82
9_human_capital,2018-2019,89760.61,91480.70
9_human_capital,2019-2020,67627.86,67420.67
9_human_capital,2020-2021,428016.33,406101.32
9_human_capital,2021-2022,715474.49,665194.99
9_human_capital,2022-2023,715474.49,640209.57
