d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2020-2021,945682.33,897227.12
11_defence,2021-2022,1800018.35,1680713.29
11_defence,2022-2023,908014.44,815782.58
2_professional_services,2018-2019,339255.72,343485.08
2_professional_services,2019-2020,262574.64,263161.50
2_professional_services,2021-2022,799426.54,732829.86
2_professional_services,2022-2023,468471.41,419796.19
