d_most_recent_category,d_fiscal_year,total
1_facilities_and_construction,2017-2018,807768.49
1_facilities_and_construction,2018-2019,376333.45
2_professional_services,2017-2018,271275.17
5_transportation_and_logistics,2017-2018,389188.75
5_transportation_and_logistics,2018-2019,364473.33
5_transportation_and_logistics,2019-2020,1201021.67
5_transportation_and_logistics,2020-2021,1276902.50
