d_fiscal_year,total,total_constant_2019_dollars
2017-2018,1468232.41,1514534.16
2018-2019,740806.78,757035.67
2019-2020,1201021.67,1196925.06
2020-2021,1276902.50,1221055.07
2021-2022,1918807.46,1779672.02
2022-2023,2226266.84,1987201.17
