d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2021-2022,200360.43,186170.00
10_office_management,2017-2018,15214.30,15577.11
10_office_management,2019-2020,25189.28,24882.49
10_office_management,2020-2021,297802.02,280715.07
10_office_management,2021-2022,106369.25,98893.18
11_defence,2017-2018,20646.78,21133.47
11_defence,2020-2021,556896.06,524383.36
11_defence,2021-2022,44445.68,40761.40
3_information_technology,2017-2018,208536.74,213480.93
3_information_technology,2018-2019,499274.11,505065.35
3_information_technology,2019-2020,373802.95,368306.04
3_information_technology,2020-2021,220568.50,209927.54
3_information_technology,2021-2022,213567.28,195042.56
4_medical,2021-2022,3808.80,3440.11
6_industrial_products_and_services,2018-2019,58040.50,58611.56
6_industrial_products_and_services,2020-2021,132150.31,125710.55
6_industrial_products_and_services,2021-2022,33345.51,30559.63
