d_fiscal_year,total,total_constant_2019_dollars
2017-2018,38176812.87,39117748.76
2018-2019,41030509.12,41581185.21
2019-2020,40520605.00,40024371.25
2020-2021,41303898.74,39145224.71
2021-2022,48500861.84,45000570.03
