normalized_vendor_name,original_vendor_name
GENERAL MOTORS,BUCKINGHAM CHEVROLET BUICK GMC
GENERAL MOTORS,Shaw GMC Pontiac Buick Ltd
GENERAL MOTORS,General Motors Of Canada Ltee
GENERAL MOTORS,McCurdy Chevrolet Oldsmobile Pontiac Buick GMC Ltd.
GENERAL MOTORS,WILLS CHEVORLET BUICK GMC LTD
GENERAL MOTORS,GM Financial
GENERAL MOTORS,Davis GMC Buick Ltd.
GENERAL MOTORS,MACDONALD PONTIAC BUICK GMC LTD.
GENERAL MOTORS,Wolfe Chevrolet GMC Buick
GENERAL MOTORS,Northland Pontiac Buick GMC
GENERAL MOTORS,"Capital GMC, Buick, Cadillac"
GENERAL MOTORS,SHAW GMC PONTIAC BUICK - SHAW TRUCK RENTALS
GENERAL MOTORS,Cartier chevrolet Buick GMC ltée
GENERAL MOTORS,O LEARY PONTIAC-BUICK-GMC LTD.
GENERAL MOTORS,Davis GMC Buick
GENERAL MOTORS,KEY CHEVROLET CADILLAC BUICK GMC IN
GENERAL MOTORS,O'Regan's  Chevrolet Buick GMC Cadillac Ltd.
GENERAL MOTORS,GM Financial Canada Leasing Ltd.
GENERAL MOTORS,BOB CLUTE PONTIAC BUICK GMC LTD.
GENERAL MOTORS,CMP Pontiac Buick Cadillac GMC Ltd.
GENERAL MOTORS,Cartier Pontiac Buick GMC Ltee
GENERAL MOTORS,Oleary Buick GMC
