owner_org,d_fiscal_year,total
aafc-aac,2017-2018,293357.95999999996
aafc-aac,2018-2019,347791.7
aafc-aac,2019-2020,441950.94
aafc-aac,2020-2021,1285127.25
acoa-apeca,2017-2018,35171.6
acoa-apeca,2018-2019,67908.66
acoa-apeca,2019-2020,30982.149999999998
cannor,2019-2020,37383.229999999996
cbsa-asfc,2018-2019,3119708.14
cbsa-asfc,2019-2020,2813896.08
cbsa-asfc,2020-2021,763263.61
cfia-acia,2017-2018,290372.15
cfia-acia,2018-2019,493782.57
cfia-acia,2019-2020,208848.34561076606
cfia-acia,2020-2021,55342.60438923396
cgc-ccg,2020-2021,35578.2
cra-arc,2018-2019,37686.6
csc-scc,2017-2018,2193341.7
csc-scc,2018-2019,773943.81
csc-scc,2019-2020,489965.68
csc-scc,2020-2021,131983.95
dfatd-maecd,2017-2018,42594.5
dfatd-maecd,2018-2019,102141
dfo-mpo,2017-2018,1768265.4514675888
dfo-mpo,2018-2019,551782.11938364
dfo-mpo,2019-2020,940220.54061636
dfo-mpo,2020-2021,3573211.99
dnd-mdn,2017-2018,8757336.853630807
dnd-mdn,2018-2019,6160110.573945238
dnd-mdn,2019-2020,3587248.662976684
dnd-mdn,2020-2021,1925915.0434710463
ec,2017-2018,247222.59733333334
ec,2019-2020,41658.89
ec,2020-2021,509422.86
esdc-edsc,2018-2019,29414.129999999997
esdc-edsc,2020-2021,85591.87833641405
hc-sc,2017-2018,1746793.53
hc-sc,2018-2019,63475.64000000001
hc-sc,2019-2020,35588.7
ic,2017-2018,101356.73
ic,2018-2019,530096.41
ic,2020-2021,43322
isc-sac,2019-2020,52588.07142857143
isc-sac,2020-2021,756080.2185714286
nrc-cnrc,2017-2018,85934.36207317073
nrc-cnrc,2018-2019,47706.57
nrcan-rncan,2017-2018,241656.27562835658
nrcan-rncan,2018-2019,272107.0894736842
nrcan-rncan,2019-2020,102376.54
nrcan-rncan,2020-2021,221803.5558203125
pc,2017-2018,1039641.9030607389
pc,2018-2019,1403117.5923283845
pc,2019-2020,504515.4266586772
pc,2020-2021,1093370.9758053736
pch,2017-2018,52721.39000000001
pch,2020-2021,46413.15
phac-aspc,2020-2021,9381476.712328767
ps-sp,2017-2018,34372.57
pwgsc-tpsgc,2018-2019,91868.70000000001
pwgsc-tpsgc,2020-2021,98219.03
rcmp-grc,2017-2018,20953098.090873484
rcmp-grc,2018-2019,26705224.213114053
rcmp-grc,2019-2020,31806780.60976376
rcmp-grc,2020-2021,21593125.16230268
ssc-spc,2017-2018,296930.57
ssc-spc,2019-2020,262680.93
statcan,2020-2021,35613.08
tc,2017-2018,568025.1900000001
tc,2018-2019,327411.19109634554
tc,2019-2020,91601.32890365449
tc,2020-2021,357793.9501953125
