d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
1_facilities_and_construction,2018-2019,3795410.25,3862823.83
1_facilities_and_construction,2019-2020,4348409.74,4314307.53
1_facilities_and_construction,2020-2021,4283838.50,4079588.00
