owner_org,d_fiscal_year,total,total_constant_2019_dollars
aafc-aac,2018-2019,183902.25,185971.97
cbsa-asfc,2017-2018,21766.74,22465.02
cfia-acia,2018-2019,55653.30,56888.56
cfia-acia,2019-2020,19249.65,18810.27
cfia-acia,2020-2021,511724.82,483918.19
cfia-acia,2021-2022,150625.67,142576.24
ec,2022-2023,205878.75,182415.98
hc-sc,2017-2018,140433.08,144518.64
hc-sc,2018-2019,402096.97,409802.42
hc-sc,2019-2020,416599.21,413392.39
hc-sc,2020-2021,465719.51,442875.24
hc-sc,2021-2022,503753.28,470003.24
hc-sc,2022-2023,443935.60,397118.87
nrc-cnrc,2017-2018,13800.67,14194.80
nrc-cnrc,2019-2020,44652.66,43766.31
nrc-cnrc,2020-2021,11187.00,10541.24
nrc-cnrc,2021-2022,33662.70,30706.12
nrc-cnrc,2022-2023,85260.00,75450.44
nrcan-rncan,2017-2018,23749.59,24427.84
nrcan-rncan,2018-2019,805352.60,814017.41
nrcan-rncan,2019-2020,687960.43,672452.20
nrcan-rncan,2020-2021,244106.94,230016.05
nrcan-rncan,2021-2022,29491.42,26659.77
nrcan-rncan,2022-2023,34875.19,30956.34
