d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2018-2019,16181.43,16340.63
it_consulting_services,2019-2020,130958.47,129142.05
it_consulting_services,2020-2021,197442.11,188123.72
it_consulting_services,2021-2022,240373.03,217104.92
it_other,2020-2021,1283973.80,1216035.51
it_software_licensing,2021-2022,20220.22,18481.46
