d_fiscal_year,total,total_constant_2019_dollars
2017-2018,983237.14,1013372.61
2018-2019,983237.14,1001209.71
2019-2020,985930.94,978018.74
2020-2021,983237.14,937393.18
2021-2022,913198.33,856390.77
