d_fiscal_year,total,total_constant_2019_dollars
2017-2018,3797170.66,3895567.77
2018-2019,3797170.66,3856222.28
2019-2020,3807573.87,3775441.84
2020-2021,3797170.66,3609857.30
2021-2022,3797170.66,2970392.28
