d_most_recent_category,d_fiscal_year,total,total_constant_2019_dollars
11_defence,2017-2018,7287023.26,7473513.17
11_defence,2018-2019,7183884.45,7294821.80
11_defence,2019-2020,7376067.12,7321382.37
11_defence,2020-2021,5882789.67,5592585.26
11_defence,2021-2022,153455578.53,142475063.34
2_professional_services,2019-2020,5314642.07,5247408.07
2_professional_services,2020-2021,3917268.49,3730982.11
2_professional_services,2021-2022,1016267.14,943585.53
3_information_technology,2017-2018,16244904.11,16661880.29
3_information_technology,2018-2019,14945398.07,15172152.22
3_information_technology,2019-2020,21780713.84,21531547.88
3_information_technology,2020-2021,32473988.00,30814515.31
3_information_technology,2021-2022,17859582.62,16572880.04
9_human_capital,2019-2020,17470.45,17439.56
9_human_capital,2020-2021,42921.90,41080.92
9_human_capital,2021-2022,21976.02,20365.53
