d_most_recent_category,d_fiscal_year,total
11_defence,2017-2018,6597672.705266129
11_defence,2018-2019,6633928.649435143
11_defence,2019-2020,6824604.585108008
11_defence,2020-2021,5332833.863330495
2_professional_services,2017-2018,175121.07124904558
2_professional_services,2018-2019,531234.8028493151
2_professional_services,2019-2020,5674173.627233083
2_professional_services,2020-2021,5573645.768637172
3_information_technology,2017-2018,14182218.338680891
3_information_technology,2018-2019,12573189.723162044
3_information_technology,2019-2020,19524703.739792768
3_information_technology,2020-2021,28847201.00277663
6_industrial_products_and_services,2017-2018,185985.91
9_human_capital,2019-2020,35759.5
9_human_capital,2020-2021,42921.90147540984
