d_fiscal_year,total,total_constant_2019_dollars
2017-2018,21140998.03,21682507.32
2018-2019,19738353.18,20038862.19
2019-2020,32059241.45,31708914.92
2020-2021,39796602.54,37783127.01
2021-2022,170356351.54,133118214.19
