d_most_recent_it_subcategory,d_fiscal_year,total,total_constant_2019_dollars
it_consulting_services,2017-2018,865513.24,887868.49
it_consulting_services,2018-2019,1660013.18,1684645.37
it_consulting_services,2019-2020,6348563.13,6279083.93
it_consulting_services,2020-2021,13456190.97,12776543.97
it_consulting_services,2021-2022,10910557.39,10124869.38
it_devices_equipment,2017-2018,29080.00,29846.65
it_devices_equipment,2018-2019,1140554.41,1157527.43
it_devices_equipment,2019-2020,409721.75,408401.07
it_devices_equipment,2020-2021,1500674.71,1426655.04
it_devices_equipment,2021-2022,174.91,165.39
it_other,2017-2018,95.25,97.49
it_other,2018-2019,17335.09,17604.95
it_other,2019-2020,1442466.30,1424236.73
it_other,2020-2021,62622.50,59026.99
it_other,2021-2022,486856.94,452790.67
it_software_licensing,2017-2018,15350215.62,15744067.65
it_software_licensing,2018-2019,12127495.39,12312374.47
it_software_licensing,2019-2020,13547790.47,13388210.75
it_software_licensing,2020-2021,17325063.64,16429238.19
it_software_licensing,2021-2022,6305914.15,5850683.20
